0,0,0,0,0,0,0,0
0.02,0.035964,0.035952,0.035842,0.035844,0.035853,0.035828,0.034969
0.04,0.072174,0.072172,0.071683,0.071688,0.071706,0.071656,0.069937
0.06,0.10863,0.10864,0.10753,0.10753,0.10756,0.10748,0.1049
0.08,0.14534,0.14534,0.14337,0.14337,0.14341,0.14331,0.13987
0.1,0.18231,0.18228,0.17921,0.17921,0.17926,0.17913,0.17484
